chrom	geneName	splicedExonStart	splicedExonEnd	splicedExonReadCount(rc)	splicedExonLength(sl)	othersExonsReadCount(RC)	othersExonsLength(L)	RC - rc	L - sl	splicedExonAverageReadCoverage(n)	otherExonsAverageReadCoverage(N)
chr12	SLC2A14	7872859	7873017	0	159	51	5594	51	5435	0.0	0.0093836246550138
chr12	C3AR1	8066220	8066276	0	57	612	3493	612	3436	0.0	0.1781140861466822
chr12	FAM86FP	8236970	8236971	0	2	5812	931	5812	929	0.0	6.256189451022605
chr12	FAM86FP	8238666	8238670	0	5	5812	931	5812	926	0.0	6.27645788336933
chr12	FAM86FP	8240641	8240644	0	4	5812	931	5812	927	0.0	6.269687162891047
chr12	CLEC4E	8539141	8539198	0	58	0	2107	0	2049	0.0	0.0
chr12	A2MP1	9233385	9233467	0	83	0	4692	0	4609	0.0	0.0
chr12	MAGOHB	10613438	10613539	0	102	0	3788	0	3686	0.0	0.0
chr12	MAGOHB	10612639	10612813	0	175	0	3788	0	3613	0.0	0.0
chr12	STYK1	10629474	10629491	0	18	33	3454	33	3436	0.0	0.00960419091967404
chr12	YBX3	10704050	10704058	0	9	306	7024	306	7015	0.0	0.043620812544547395
chr12	YBX3	10710533	10710652	0	120	306	7024	306	6904	0.0	0.044322132097334876
chr12	AC078950.1	11434991	11435124	0	134	0	1264	0	1130	0.0	0.0
chr12	GSG1	13088737	13088860	0	124	612	3041	612	2917	0.0	0.20980459376071306
chr12	ART4	14840444	14841080	408	637	408	5248	0	4611	0.640502354788069	0.0
chr12	ARHGDIB	14950916	14951004	0	89	61411	1780	61411	1691	0.0	36.3163808397398
chr12	EPS8	15881779	15882261	0	483	1272	8578	1272	8095	0.0	0.15713403335392218
chr12	EPS8	15684168	15684195	0	28	1272	8578	1272	8550	0.0	0.14877192982456142
chr12	LMO3	16600654	16600712	0	59	0	6936	0	6877	0.0	0.0
chr12	LMO3	16600600	16600653	0	54	0	6936	0	6882	0.0	0.0
chr12	LMO3	16600600	16600712	0	113	0	6936	0	6823	0.0	0.0
chr12	LMO3	16606816	16606999	0	184	0	6936	0	6752	0.0	0.0
chr12	LMO3	16607000	16607045	0	46	0	6936	0	6890	0.0	0.0
chr12	LMO3	16607290	16607303	0	14	0	6936	0	6922	0.0	0.0
chr12	LMO3	16605624	16605766	0	143	0	6936	0	6793	0.0	0.0
chr12	LMO3	16606816	16607045	0	230	0	6936	0	6706	0.0	0.0
chr12	LMO3	16601854	16602016	0	163	0	6936	0	6773	0.0	0.0
chr12	PLCZ1	18694909	18694934	0	26	51	2968	51	2942	0.0	0.01733514615907546
chr12	PLCZ1	18737931	18737933	0	3	51	2968	51	2965	0.0	0.017200674536256323
chr12	LINC02468	20125726	20125737	0	12	0	1350	0	1338	0.0	0.0
chr12	SLCO1A2	21394905	21395268	0	364	0	11312	0	10948	0.0	0.0
chr12	RECQL	21501169	21501461	0	293	0	3755	0	3462	0.0	0.0
chr12	RECQL	21501169	21501411	0	243	0	3755	0	3512	0.0	0.0
chr12	RECQL	21501412	21501461	0	50	0	3755	0	3705	0.0	0.0
chr12	RECQL	21501412	21501479	0	68	0	3755	0	3687	0.0	0.0
chr12	RECQL	21501462	21501479	0	18	0	3755	0	3737	0.0	0.0
chr12	LDHB	21657467	21657749	2183	283	15146	2807	12963	2524	7.713780918727915	5.135895404120443
chr12	SOX5	23895792	23895896	0	105	3	11064	3	10959	0.0	0.0002737476047084588
chr12	SOX5	24562332	24562336	0	5	3	11064	3	11059	0.0	0.0002712722669319107
chr12	C12ORF77	24997231	24997432	0	202	1276	2689	1276	2487	0.0	0.5130679533574588
chr12	CFAP94	25119144	25119157	0	14	645	3013	645	2999	0.0	0.21507169056352118
chr12	CFAP94	25194885	25195074	0	190	645	3013	645	2823	0.0	0.22848034006376194
chr12	CFAP94	25195057	25195074	0	18	645	3013	645	2995	0.0	0.21535893155258765
chr12	KRAS	25250750	25250762	0	13	0	6852	0	6839	0.0	0.0
chr12	LMNTD1	25553068	25553163	0	96	0	3102	0	3006	0.0	0.0
chr12	RASSF8-AS1	25952757	25955136	0	2380	12577	9597	12577	7217	0.0	1.7426908687820424
chr12	RASSF8-AS1	25957875	25958017	350	143	12577	9597	12227	9454	2.4475524475524475	1.2933149989422468
chr12	INTS13	26937657	26937794	62	138	204	3078	142	2940	0.4492753623188406	0.04829931972789116
chr12	TM7SF3	27014077	27014307	0	231	556	5517	556	5286	0.0	0.1051835035944003
chr12	AC009509.1	27710598	27710661	715	64	1160	1560	445	1496	11.171875	0.29745989304812837
chr12	PTHLH	27970024	27970068	0	45	153	3412	153	3367	0.0	0.04544104544104544
chr12	PTHLH	27969680	27970023	0	344	153	3412	153	3068	0.0	0.049869621903520206
chr12	PTHLH	27969680	27970007	0	328	153	3412	153	3084	0.0	0.04961089494163424
chr12	PTHLH	27970008	27970023	0	16	153	3412	153	3396	0.0	0.045053003533568906
chr12	PTHLH	27970008	27970068	0	61	153	3412	153	3351	0.0	0.045658012533572066
chr12	ERGIC2	29343119	29343161	0	43	4437	5842	4437	5799	0.0	0.7651319192964304
chr12	ERGIC2	29380574	29381113	0	540	4437	5842	4437	5302	0.0	0.8368540173519426
chr12	TMTC1	29518471	29518479	0	9	49702	14707	49702	14698	0.0	3.3815485100013607
chr12	IPO8	30676895	30677044	0	150	0	6688	0	6538	0.0	0.0
chr12	IPO8	30688359	30688691	0	333	0	6688	0	6355	0.0	0.0
chr12	CAPRIN2	30719078	30720809	0	1732	3570	8052	3570	6320	0.0	0.564873417721519
chr12	CAPRIN2	30741015	30741018	0	4	3570	8052	3570	8048	0.0	0.44358846918489064
chr12	CAPRIN2	30754725	30754749	0	25	3570	8052	3570	8027	0.0	0.4447489722187617
chr12	CAPRIN2	30754680	30754749	0	70	3570	8052	3570	7982	0.0	0.4472563267351541
chr12	CAPRIN2	30754680	30754687	0	8	3570	8052	3570	8044	0.0	0.44380905022376926
chr12	CAPRIN2	30754688	30754749	0	62	3570	8052	3570	7990	0.0	0.44680851063829785
chr12	AMN1	31728970	31728989	0	20	455	3144	455	3124	0.0	0.14564660691421255
chr12	KIF21A	39311414	39311415	0	2	29	10156	29	10154	0.0	0.002856017333070711
chr12	KIF21A	39321347	39322666	0	1320	29	10156	29	8836	0.0	0.003282028066998642
chr12	AC006197.2	42023809	42023833	0	25	0	2089	0	2064	0.0	0.0
chr12	ZCRB1	42324018	42324066	0	49	0	8686	0	8637	0.0	0.0
chr12	ZCRB1	42324588	42325922	0	1335	0	8686	0	7351	0.0	0.0
chr12	PRICKLE1	42589464	42589596	0	133	102	8022	102	7889	0.0	0.012929395360628723
chr12	PRICKLE1	42484053	42484272	0	220	102	8022	102	7802	0.0	0.013073570879261727
chr12	LINC02402	42645352	42646268	0	917	470	1549	470	632	0.0	0.7436708860759493
chr12	PUS7L	43754335	43755215	0	881	51	14023	51	13142	0.0	0.003880687870948105
chr12	PUS7L	43758285	43758728	0	444	51	14023	51	13579	0.0	0.0037557993961263715
chr12	PUS7L	43758285	43758699	0	415	51	14023	51	13608	0.0	0.003747795414462081
chr12	PUS7L	43758700	43758728	0	29	51	14023	51	13994	0.0	0.0036444190367300273
chr12	TWF1	43805830	43806219	0	390	0	3656	0	3266	0.0	0.0
chr12	NELL2	44774746	44774760	0	15	6	6365	6	6350	0.0	0.0009448818897637795
chr12	SCAF11	45922935	45922982	0	48	153	14007	153	13959	0.0	0.01096067053513862
chr12	SLC38A1	46268525	46268863	1428	339	1549	10037	121	9698	4.212389380530974	0.012476799340070118
chr12	AMIGO2	47079141	47079145	0	5	0	3967	0	3962	0.0	0.0
chr12	PCED1B-AS1	47209280	47210638	0	1359	0	1838	0	479	0.0	0.0
chr12	HDAC7	47796206	47796213	0	8	255	7662	255	7654	0.0	0.033315913247974914
chr12	HDAC7	47785710	47785750	0	41	255	7662	255	7621	0.0	0.033460175829943574
chr12	HDAC7	47820482	47820552	0	71	255	7662	255	7591	0.0	0.03359241206692135
chr12	VDR	47904563	47904953	0	391	153	5295	153	4904	0.0	0.031199021207177813
chr12	VDR	47878815	47878966	0	152	153	5295	153	5143	0.0	0.02974917363406572
chr12	SENP1	48105401	48105455	0	55	5564	5824	5564	5769	0.0	0.9644652452764777
chr12	ASB8	48151564	48151608	0	45	932	4093	932	4048	0.0	0.23023715415019763
chr12	ASB8	48157409	48157457	0	49	932	4093	932	4044	0.0	0.2304648862512364
chr12	ZNF641	48350045	48350117	0	73	0	8510	0	8437	0.0	0.0
chr12	KANSL2	48654940	48654951	0	12	152	3188	152	3176	0.0	0.04785894206549118
chr12	KANSL2	48660365	48660466	0	102	152	3188	152	3086	0.0	0.0492546986390149
chr12	KANSL2	48681381	48681569	0	189	152	3188	152	2999	0.0	0.050683561187062354
chr12	KANSL2	48681857	48681970	0	114	152	3188	152	3074	0.0	0.0494469746258946
chr12	DDX23	48832421	48832449	0	29	106	4903	106	4874	0.0	0.021748050882232254
chr12	RND1	48865362	48865646	0	285	0	3952	0	3667	0.0	0.0
chr12	WNT10B	48968148	48968201	0	54	102	2607	102	2553	0.0	0.0399529964747356
chr12	PRKAG1	49018523	49018730	0	208	0	3614	0	3406	0.0	0.0
chr12	KMT2D	49044190	49044198	0	9	52407	20387	52407	20378	0.0	2.5717440376877025
chr12	RHEBL1	49066955	49066966	48	12	651	1307	603	1295	4.0	0.46563706563706564
chr12	LMBR1L	49106544	49106652	0	109	3592	4888	3592	4779	0.0	0.7516216781753505
chr12	LMBR1L	49101168	49101248	0	81	3592	4888	3592	4807	0.0	0.7472436030788433
chr12	LMBR1L	49104718	49104744	0	27	3592	4888	3592	4861	0.0	0.7389426044023863
chr12	LMBR1L	49106510	49106543	0	34	3592	4888	3592	4854	0.0	0.7400082406262876
chr12	LMBR1L	49106510	49106652	0	143	3592	4888	3592	4745	0.0	0.7570073761854583
chr12	TUBA1A	49188416	49188887	204	472	1071	3106	867	2634	0.4322033898305085	0.32915717539863326
chr12	TUBA1A	49188888	49188975	0	88	1071	3106	1071	3018	0.0	0.3548707753479125
chr12	MCRS1	49567646	49567682	0	37	357	3102	357	3065	0.0	0.1164763458401305
chr12	MCRS1	49567646	49567746	0	101	357	3102	357	3001	0.0	0.11896034655114962
chr12	MCRS1	49567683	49567746	0	64	357	3102	357	3038	0.0	0.1175115207373272
chr12	FAM186B	49605201	49605380	0	180	1544	4585	1544	4405	0.0	0.35051078320090806
chr12	RACGAP1	50016630	50016633	36	4	31290	4511	31254	4507	9.0	6.9345462613712
chr12	RACGAP1	50025397	50025449	287	53	31290	4511	31003	4458	5.415094339622642	6.954463885150291
chr12	RACGAP1	50025327	50025396	0	70	31290	4511	31290	4441	0.0	7.045710425579824
chr12	RACGAP1	50025327	50025449	287	123	31290	4511	31003	4388	2.3333333333333335	7.065405651777575
chr12	RACGAP1	50025372	50025396	0	25	31290	4511	31290	4486	0.0	6.975033437360677
chr12	RACGAP1	50025327	50025371	0	45	31290	4511	31290	4466	0.0	7.006269592476489
chr12	SLC11A2	51008475	51008584	0	110	762	9310	762	9200	0.0	0.08282608695652174
chr12	SLC11A2	51026309	51026313	0	5	762	9310	762	9305	0.0	0.08189145620634068
chr12	SLC11A2	50988299	50988380	0	82	762	9310	762	9228	0.0	0.08257477243172952
chr12	SLC11A2	50991486	50991597	0	112	762	9310	762	9198	0.0	0.08284409654272668
chr12	SLC11A2	51000562	51000596	0	35	762	9310	762	9275	0.0	0.08215633423180593
chr12	SLC11A2	51005599	51005651	0	53	762	9310	762	9257	0.0	0.08231608512477044
chr12	SLC11A2	51026293	51026308	0	16	762	9310	762	9294	0.0	0.08198837959974177
chr12	SLC11A2	51026293	51026313	0	21	762	9310	762	9289	0.0	0.08203251157282808
chr12	SLC11A2	51025672	51025773	0	102	762	9310	762	9208	0.0	0.08275412684622067
chr12	CSRNP2	51083228	51083337	0	110	3929	5233	3929	5123	0.0	0.7669334374390006
chr12	TFCP2	51172300	51172599	1071	300	4208	2120	3137	1820	3.57	1.7236263736263737
chr12	GALNT6	51391286	51391353	0	68	10039	7363	10039	7295	0.0	1.3761480466072653
chr12	GALNT6	51391081	51391285	0	205	10039	7363	10039	7158	0.0	1.402486728136351
chr12	GALNT6	51383460	51383490	22	31	10039	7363	10017	7332	0.7096774193548387	1.36620294599018
chr12	GALNT6	51391081	51391353	0	273	10039	7363	10039	7090	0.0	1.4159379407616361
chr12	KRT85	52364305	52364365	0	61	610	2722	610	2661	0.0	0.22923712889891018
chr12	KRT4	52813596	52813846	0	251	0	2886	0	2635	0.0	0.0
chr12	KRT8	52949455	52949713	0	259	0	6121	0	5862	0.0	0.0
chr12	AC068888.1	53045599	53045959	0	361	0	5374	0	5013	0.0	0.0
chr12	AC068888.1	53045586	53045598	0	13	0	5374	0	5361	0.0	0.0
chr12	CSAD	53171272	53171324	0	53	51	4328	51	4275	0.0	0.011929824561403509
chr12	CSAD	53159621	53159621	0	1	51	4328	51	4327	0.0	0.011786457129651028
chr12	CSAD	53171877	53171880	0	4	51	4328	51	4324	0.0	0.01179463459759482
chr12	ITGB7	53201071	53201116	0	46	0	4220	0	4174	0.0	0.0
chr12	ITGB7	53201071	53201145	0	75	0	4220	0	4145	0.0	0.0
chr12	ITGB7	53201117	53201145	0	29	0	4220	0	4191	0.0	0.0
chr12	RARG	53232510	53232762	0	253	0	4962	0	4709	0.0	0.0
chr12	AAAS	53321342	53321469	0	128	306	4055	306	3927	0.0	0.07792207792207792
chr12	AAAS	53324561	53324690	0	130	306	4055	306	3925	0.0	0.07796178343949045
chr12	AAAS	53307844	53308050	0	207	306	4055	306	3848	0.0	0.07952182952182953
chr12	MAP3K12	53484245	53484255	0	11	546	7186	546	7175	0.0	0.07609756097560975
chr12	ATF7	53543296	53543328	0	33	2505	4276	2505	4243	0.0	0.5903841621494226
chr12	ATP5MC2	53676175	53676240	11966	66	77780	2796	65814	2730	181.3030303030303	24.107692307692307
chr12	CALCOCO1	53724584	53724643	0	60	131557	7583	131557	7523	0.0	17.48730559617174
chr12	CALCOCO1	53726199	53726242	0	44	131557	7583	131557	7539	0.0	17.45019233320069
chr12	SMUG1	54183655	54183763	0	109	0	4520	0	4411	0.0	0.0
chr12	SMUG1	54188510	54188513	0	4	0	4520	0	4516	0.0	0.0
chr12	SMUG1	54188725	54188949	0	225	0	4520	0	4295	0.0	0.0
chr12	SMUG1	54188725	54188824	0	100	0	4520	0	4420	0.0	0.0
chr12	CBX5	54259269	54259507	0	239	204	15046	204	14807	0.0	0.013777267508610792
chr12	GTSF1	54471759	54472142	0	384	357	2536	357	2152	0.0	0.16589219330855018
chr12	GLYCAM1	54608618	54608651	0	34	0	529	0	495	0.0	0.0
chr12	GLYCAM1	54609605	54609631	0	27	0	529	0	502	0.0	0.0
chr12	GLYCAM1	54610171	54610178	0	8	0	529	0	521	0.0	0.0
chr12	LACRT	54631721	54631736	1185	16	104027	887	102842	871	74.0625	118.07347876004593
chr12	CD63	55728795	55728951	0	157	1128	2254	1128	2097	0.0	0.5379113018597997
chr12	DNAJC14	55829140	55829487	0	348	51	4199	51	3851	0.0	0.013243313425084394
chr12	MMP19	55842743	55842925	0	183	0	4340	0	4157	0.0	0.0
chr12	MMP19	55838499	55838604	0	106	0	4340	0	4234	0.0	0.0
chr12	PMEL	55966292	55966610	0	319	126	3339	126	3020	0.0	0.041721854304635764
chr12	SMARCC2	56164302	56164646	2285	345	30332	7617	28047	7272	6.6231884057971016	3.8568481848184817
chr12	RNF41	56221759	56221901	26975	143	83006	6543	56031	6400	188.63636363636363	8.75484375
chr12	CS	56299827	56299924	0	98	2530	5231	2530	5133	0.0	0.49288914864601596
chr12	CS	56286496	56286593	0	98	2530	5231	2530	5133	0.0	0.49288914864601596
chr12	CNPY2	56315820	56315905	0	86	31	2842	31	2756	0.0	0.011248185776487663
chr12	PAN2	56324036	56324047	0	12	13664	6864	13664	6852	0.0	1.994162288382954
chr12	STAT2	56354989	56355274	29	286	20980	4706	20951	4420	0.10139860139860139	4.740045248868778
chr12	STAT2	56354989	56355087	6	99	20980	4706	20974	4607	0.06060606060606061	4.552637291078793
chr12	STAT2	56349344	56349424	1429	81	20980	4706	19551	4625	17.641975308641975	4.227243243243243
chr12	STAT2	56354458	56354464	0	7	20980	4706	20980	4699	0.0	4.464779740370291
chr12	STAT2	56354418	56354464	0	47	20980	4706	20980	4659	0.0	4.503112255848895
chr12	STAT2	56354418	56354457	0	40	20980	4706	20980	4666	0.0	4.496356622374625
chr12	STAT2	56355088	56355274	23	187	20980	4706	20957	4519	0.12299465240641712	4.637530427085639
chr12	TIMELESS	56423583	56423623	105	41	32003	5661	31898	5620	2.5609756097560976	5.675800711743772
chr12	BAZ2A	56601179	56601244	0	66	290466	10465	290466	10399	0.0	27.93210885662083
chr12	BAZ2A	56629972	56630123	0	152	290466	10465	290466	10313	0.0	28.165034422573452
chr12	NACA	56724961	56725261	1401	301	342650	7785	341249	7484	4.6544850498338874	45.59714056654196
chr12	NACA	56715870	56719535	281522	3666	342650	7785	61128	4119	76.79268957992362	14.840495265841223
chr12	PRIM1	56752186	56752194	0	9	47906	2848	47906	2839	0.0	16.87425149700599
chr12	MYO1A	57050717	57050721	0	5	1023447	4229	1023447	4224	0.0	242.29332386363637
chr12	NEMP1	57070673	57070818	0	146	1639097	5740	1639097	5594	0.0	293.0098319628173
chr12	STAT6	57107604	57107657	598	54	502380	7192	501782	7138	11.074074074074074	70.29728215186327
chr12	STAT6	57111109	57111127	0	19	502380	7192	502380	7173	0.0	70.03764115432874
chr12	STAT6	57110042	57110075	13	34	502380	7192	502367	7158	0.38235294117647056	70.18259290304555
chr12	STAT6	57109940	57110075	115	136	502380	7192	502265	7056	0.8455882352941176	71.18268140589569
chr12	STAT6	57109940	57110041	102	102	502380	7192	502278	7090	1.0	70.84315937940761
chr12	ARHGAP9	57475775	57475831	0	57	54163	4871	54163	4814	0.0	11.251142501038638
chr12	ARHGAP9	57477784	57477999	68	216	54163	4871	54095	4655	0.3148148148148148	11.620837808807734
chr12	ARHGAP9	57478398	57478538	561	141	54163	4871	53602	4730	3.978723404255319	11.332346723044397
chr12	DCTN2	57532732	57532782	0	51	32018	6940	32018	6889	0.0	4.64769923065757
chr12	DCTN2	57547023	57547026	0	4	32018	6940	32018	6936	0.0	4.616205305651673
chr12	DCTN2	57538482	57538517	0	36	32018	6940	32018	6904	0.0	4.637601390498262
chr12	CTDSP2	57827533	57827550	0	18	19217	5441	19217	5423	0.0	3.5436105476673427
chr12	AC083805.1	57872348	57872851	1078	504	83625	5555	82547	5051	2.138888888888889	16.342704414967333
chr12	GIHCG	57935469	57935837	16558	369	105441	3815	88883	3446	44.87262872628726	25.793093441671502
chr12	GIHCG	57935394	57935468	2873	75	105441	3815	102568	3740	38.306666666666665	27.424598930481284
chr12	GIHCG	57935297	57935468	5368	172	105441	3815	100073	3643	31.209302325581394	27.469942355201756
chr12	GIHCG	57935297	57935393	2495	97	105441	3815	102946	3718	25.721649484536083	27.688542227003765
chr12	TAFA2	62260009	62260013	0	5	1155	8739	1155	8734	0.0	0.13224181360201512
chr12	C12ORF66	64222002	64222160	0	159	8789	5906	8789	5747	0.0	1.5293196450321906
chr12	WIF1	65056030	65056071	0	42	2216	2117	2216	2075	0.0	1.0679518072289156
chr12	TMBIM4	66168914	66169288	0	375	306	2161	306	1786	0.0	0.1713325867861142
chr12	AC090061.1	68685858	68685861	0	4	102	2849	102	2845	0.0	0.035852372583479786
chr12	CPM	68933141	68933158	0	18	0	2730	0	2712	0.0	0.0
chr12	CPM	68933141	68933168	0	28	0	2730	0	2702	0.0	0.0
chr12	CPM	68933159	68933168	0	10	0	2730	0	2720	0.0	0.0
chr12	CPM	68933129	68933140	0	12	0	2730	0	2718	0.0	0.0
chr12	CPM	68933129	68933158	0	30	0	2730	0	2700	0.0	0.0
chr12	CPM	68933129	68933168	0	40	0	2730	0	2690	0.0	0.0
chr12	BEST3	69693673	69693727	0	55	112055	6878	112055	6823	0.0	16.423127656456103
chr12	PRANCR	70243065	70243310	0	246	760	5036	760	4790	0.0	0.15866388308977036
chr12	PRANCR	70242796	70242822	0	27	760	5036	760	5009	0.0	0.15172689159512875
chr12	PTPRR	70754415	70754583	0	169	2256	5055	2256	4886	0.0	0.46172738436348754
chr12	TRHDE-AS1	72261197	72264480	1785	3284	2847	8148	1062	4864	0.5435444579780755	0.21833881578947367
chr12	LINC02882	74402468	74402499	0	32	0	8438	0	8406	0.0	0.0
chr12	CAPS2	75316283	75316310	0	28	223	6680	223	6652	0.0	0.03352375225496092
chr12	CAPS2	75329831	75329865	0	35	223	6680	223	6645	0.0	0.033559066967644845
chr12	NAP1L1	76048392	76048419	0	28	0	4739	0	4711	0.0	0.0
chr12	NAP1L1	76059776	76059796	0	21	0	4739	0	4718	0.0	0.0
chr12	CSRP2	76878937	76878961	0	25	590	3237	590	3212	0.0	0.18368617683686178
chr12	PPP1R12A	79779320	79779337	0	18	4388	10162	4388	10144	0.0	0.43257097791798105
chr12	PPFIA2	81369289	81369292	0	4	0	7396	0	7392	0.0	0.0
chr12	PPFIA2	81347532	81347662	0	131	0	7396	0	7265	0.0	0.0
chr12	PPFIA2	81375732	81375794	0	63	0	7396	0	7333	0.0	0.0
chr12	PPFIA2	81759213	81759278	0	66	0	7396	0	7330	0.0	0.0
chr12	MGAT4C	86028087	86028102	0	16	0	3695	0	3679	0.0	0.0
chr12	CEP290	88120113	88120116	0	4	527	21189	527	21185	0.0	0.024876091574227047
chr12	CEP290	88136642	88136645	0	4	527	21189	527	21185	0.0	0.024876091574227047
chr12	KITLG	88580088	88580262	0	175	3609	6217	3609	6042	0.0	0.5973187686196624
chr12	POC1B	89497038	89497169	0	132	0	8786	0	8654	0.0	0.0
chr12	ATP2B1	89598589	89598655	0	67	51	9425	51	9358	0.0	0.005449882453515708
chr12	LINC01619	91987555	91987642	0	88	0	4212	0	4124	0.0	0.0
chr12	LINC01619	91987532	91987554	0	23	0	4212	0	4189	0.0	0.0
chr12	LINC01619	91990283	91990286	0	4	0	4212	0	4208	0.0	0.0
chr12	UBE2N	93411052	93411124	0	73	47	4147	47	4074	0.0	0.011536573392243496
chr12	NR2C1	95058309	95058346	0	38	0	5319	0	5281	0.0	0.0
chr12	AC084879.1	95380853	95380856	0	4	20860	3186	20860	3182	0.0	6.5556253928346955
chr12	AC084879.1	95436558	95436561	86	4	20860	3186	20774	3182	21.5	6.528598365807668
chr12	USP44	95548525	95548769	0	245	204	5382	204	5137	0.0	0.03971189410161573
chr12	CCDC38	95872254	95872360	59	107	60794	4874	60735	4767	0.5514018691588785	12.740717432347388
chr12	CCDC38	95919438	95919552	0	115	60794	4874	60794	4759	0.0	12.77453246480353
chr12	HAL	95980797	95980813	0	17	0	5065	0	5048	0.0	0.0
chr12	AC008149.2	96234036	96234348	153	313	2987	4709	2834	4396	0.48881789137380194	0.6446769790718835
chr12	CDK17	96399333	96399343	66	11	53721	6488	53655	6477	6.0	8.283927744326077
chr12	CDK17	96399092	96399343	787	252	53721	6488	52934	6236	3.123015873015873	8.48845413726748
chr12	CDK17	96399092	96399332	721	241	53721	6488	53000	6247	2.991701244813278	8.484072354730271
chr12	ANKS1B	99244341	99244352	0	12	1347	9547	1347	9535	0.0	0.14126900891452543
chr12	UHRF1BP1L	100092902	100092907	0	6	51	6666	51	6660	0.0	0.0076576576576576575
chr12	GOLGA2P5	100159557	100159770	0	214	436	6935	436	6721	0.0	0.0648712989138521
chr12	GOLGA2P5	100158678	100158796	0	119	436	6935	436	6816	0.0	0.06396713615023474
chr12	GOLGA2P5	100168451	100168458	0	8	436	6935	436	6927	0.0	0.06294211058178144
chr12	ARL1	101407277	101407376	0	100	0	4578	0	4478	0.0	0.0
chr12	ARL1	101407010	101407376	0	367	0	4578	0	4211	0.0	0.0
chr12	ARL1	101407010	101407276	0	267	0	4578	0	4311	0.0	0.0
chr12	SYCP3	101739350	101739360	98	11	918	3161	820	3150	8.909090909090908	0.26031746031746034
chr12	AC068643.1	103178331	103178427	0	97	0	2941	0	2844	0.0	0.0
chr12	AC068643.1	103178331	103178577	0	247	0	2941	0	2694	0.0	0.0
chr12	C12ORF42	103495766	103495900	0	135	0	4757	0	4622	0.0	0.0
chr12	C12ORF73	103957068	103957138	0	71	0	2983	0	2912	0.0	0.0
chr12	SLC41A2	104958087	104958188	0	102	5202	5166	5202	5064	0.0	1.0272511848341233
chr12	MTERF2	106985114	106986967	0	1854	0	1176	0	-678	0.0	-0.0
chr12	PRDM4	107751414	107751645	0	232	0	4785	0	4553	0.0	0.0
chr12	PRDM4	107760956	107761129	0	174	0	4785	0	4611	0.0	0.0
chr12	SART3	108538933	108538943	0	11	0	7034	0	7023	0.0	0.0
chr12	SART3	108549087	108549135	0	49	0	7034	0	6985	0.0	0.0
chr12	TMEM119	108594163	108594335	0	173	0	3188	0	3015	0.0	0.0
chr12	CORO1C	108730561	108730621	0	61	8	4794	8	4733	0.0	0.001690259877456159
chr12	ALKBH2	109093246	109093348	2640	103	3583	1630	943	1527	25.631067961165048	0.6175507531106745
chr12	TRPV4	109793484	109793525	0	42	0	3893	0	3851	0.0	0.0
chr12	GLTP	109857525	109857581	0	57	171	2752	171	2695	0.0	0.06345083487940631
chr12	GLTP	109857854	109858138	0	285	171	2752	171	2467	0.0	0.06931495743818403
chr12	ARPC3	110436556	110436663	0	108	1801	2641	1801	2533	0.0	0.711014607185156
chr12	GPN3	110468155	110468194	0	40	39280	2573	39280	2533	0.0	15.507303592577971
chr12	GPN3	110468125	110468154	0	30	39280	2573	39280	2543	0.0	15.4463232402674
chr12	GPN3	110468125	110468194	0	70	39280	2573	39280	2503	0.0	15.693168198162205
chr12	VPS29	110499456	110499533	0	78	1476	3202	1476	3124	0.0	0.47247119078104993
chr12	HVCN1	110661163	110661278	0	116	126	3009	126	2893	0.0	0.04355340477013481
chr12	HVCN1	110687974	110688623	0	650	126	3009	126	2359	0.0	0.05341246290801187
chr12	PHETA1	111363644	111363686	0	43	0	813	0	770	0.0	0.0
chr12	ATXN2	111485264	111485269	0	6	0	13978	0	13972	0.0	0.0
chr12	ATXN2	111598783	111599573	0	791	0	13978	0	13187	0.0	0.0
chr12	ATXN2	111519831	111519877	0	47	0	13978	0	13931	0.0	0.0
chr12	BRAP	111685587	111685709	0	123	0	4668	0	4545	0.0	0.0
chr12	MAPKAPK5-AS1	111841326	111841682	8	357	94	2732	86	2375	0.022408963585434174	0.03621052631578947
chr12	MAPKAPK5-AS1	111840133	111840331	0	199	94	2732	94	2533	0.0	0.037110146071851556
chr12	TMEM116	111936691	111936740	0	50	8518	5425	8518	5375	0.0	1.5847441860465117
chr12	TMEM116	112005943	112005947	0	5	8518	5425	8518	5420	0.0	1.5715867158671586
chr12	TMEM116	112005601	112005947	0	347	8518	5425	8518	5078	0.0	1.677432059866089
chr12	TMEM116	112005601	112005942	0	342	8518	5425	8518	5083	0.0	1.675782018493016
chr12	HECTD4	112264083	112264088	0	6	104460	19857	104460	19851	0.0	5.262203415445065
chr12	RPL6	112409410	112409585	0	176	51	3049	51	2873	0.0	0.01775147928994083
chr12	RPL6	112409410	112409491	0	82	51	3049	51	2967	0.0	0.017189079878665317
chr12	RPL6	112409040	112409409	102	370	51	3049	-51	2679	0.2756756756756757	-0.019036954087346025
chr12	RPL6	112409040	112409201	102	162	51	3049	-51	2887	0.6296296296296297	-0.01766539660547281
chr12	RPL6	112409040	112409491	102	452	51	3049	-51	2597	0.22566371681415928	-0.019638043896804003
chr12	RASAL1	113136060	113136074	0	15	352	4715	352	4700	0.0	0.0748936170212766
chr12	DDX54	113180928	113180979	0	52	102	5086	102	5034	0.0	0.02026221692491061
chr12	SLC8B1	113332722	113332747	0	26	102	6033	102	6007	0.0	0.016980189778591642
